run,gen,filename,alpha,mu,vol
1,5,776_1120_000001,745.530936,13.471000,875.244527
1,5,1022_1225_010101,631.832972,3.849000,742.903650
1,5,924_301_110110,600.794854,15.612000,706.844172
1,5,776_1225_001001,773.204089,13.188000,910.430553
1,5,776_261_000001,819.332478,14.760000,965.767737
1,5,776_1120_100100,697.585923,17.790000,822.892877
1,5,158_301_110110,493.480349,11.904000,583.121112
1,5,1102_261_110110,1007.890132,28.491000,1194.929050
1,5,495_751_000001,656.897000,40.984000,795.570180
1,5,116_16_000001,961.790901,9.346000,1207.361406
1,5,463_301_101000,774.493389,11.609000,991.597288
1,5,1022_163_110110,840.868945,14.467000,1081.965859
1,5,802_1193_100100,1065.928696,3.719000,1372.315928
1,6,1102_426_000001,1083.789609,4.136000,1218.208530
1,6,1102_444_000001,1027.643453,9.112000,1170.016833
1,6,1102_1187_000001,1057.764128,13.474000,1206.188663
1,6,1102_757_000001,1041.341219,23.535000,1189.986525
1,6,158_751_000100,583.551621,6.246000,667.026555
1,6,1102_1120_101000,921.621323,18.675000,1054.924302
1,6,1102_1120_100100,921.595178,16.969000,1054.915800
1,6,924_751_010000,852.742433,16.517000,976.121558
1,6,1102_1193_000001,1035.360429,17.849000,1185.729373
1,6,924_569_000001,926.368582,15.322000,1060.927374
1,6,1102_569_100110,1029.899630,10.487000,1183.357545
1,6,924_569_101000,927.105605,10.325000,1067.227291
1,6,1102_1187_010100,986.081143,8.998000,1136.185405
1,6,1022_751_000100,524.067014,7.234000,605.677917
1,6,1022_751_010000,524.092835,3.606000,605.693351
1,6,1022_569_010000,597.520003,8.927000,690.767272
1,6,362_751_000010,828.759084,12.930000,958.571667
1,6,362_569_010100,907.828388,6.561000,1052.886235
1,6,1102_444_001110,824.497507,13.698000,958.156194
1,6,1102_444_010101,824.176460,10.864000,958.199906
1,6,1022_162_010000,556.502934,7.704000,647.900636
1,6,362_301_100100,744.080782,14.921000,866.953272
