run,gen,filename,alpha,mu,vol
1,7,681_924_000111,856.260040,28.701000,1010.311683
1,7,507_166_100011,861.066165,25.120000,992.154160
1,7,1201_258_100011,685.647147,24.483000,810.539563
1,7,317_166_111100,808.243287,25.297000,946.671187
1,7,317_943_111100,783.492591,27.152000,948.992506
1,7,1201_1069_000111,763.767524,23.774000,899.606293
1,7,1201_71_001011,760.176591,26.804000,926.880453
1,7,1136_810_101010,925.428012,17.207000,1037.374776
1,7,1201_943_010110,765.746408,21.100000,902.772341
1,7,1201_943_100011,765.807460,20.994000,902.808512
1,7,507_71_100011,837.212150,25.162000,1017.821387
1,7,317_943_100000,888.054626,27.047000,1092.721080
1,7,192_71_100011,778.375160,25.588000,962.821218
1,7,507_46_010011,1035.290166,28.730000,1273.842552
1,7,960_924_000111,864.485493,18.912000,998.838480
1,7,66_71_101010,973.238762,22.932000,1173.808031
1,7,1136_924_101010,1000.174084,11.409000,1122.101282
1,7,507_411_000111,1205.432475,23.556000,1445.329079
1,7,681_810_011000,789.673163,17.622000,949.225695
1,7,317_943_100011,818.344898,18.650000,996.821420
1,7,109_166_000111,648.255479,10.950000,764.125447
1,7,681_924_100011,856.049817,11.614000,1010.393261
1,7,507_166_100000,935.034907,3.636000,1087.360223
1,7,397_258_100101,1230.784920,14.255000,1474.324386
1,7,681_550_101010,593.832975,12.205000,738.576771
1,7,397_46_000111,1511.686803,8.456000,1838.825305
1,7,960_46_101010,962.734719,4.632000,1182.321147
1,8,507_258_010011,760.924561,57.555000,901.011871
1,8,397_258_000111,1232.117361,62.085000,1474.395274
1,8,1201_258_000111,685.992539,42.907000,810.743900
1,8,507_258_100011,761.218438,35.363000,901.137277
1,8,507_166_010011,861.076929,35.146000,992.202089
1,8,507_1069_010011,840.451297,35.488000,990.564421
1,8,681_166_111100,769.081578,32.876000,898.739777
1,8,192_258_100011,702.737255,30.724000,846.539706
1,8,317_924_100100,917.610184,34.648000,1101.455994
1,8,681_924_000111,856.260040,28.701000,1010.311683
1,8,507_810_101011,828.662716,25.134000,947.151586
1,8,507_166_100011,861.066165,25.120000,992.154160
1,8,1201_258_100011,685.647147,24.483000,810.539563
1,8,317_166_111100,808.243287,25.297000,946.671187
1,8,317_943_111100,783.492591,27.152000,948.992506
1,8,1201_1069_000111,763.767524,23.774000,899.606293
1,8,1201_71_001011,760.176591,26.804000,926.880453
1,8,1136_810_101010,925.428012,17.207000,1037.374776
1,8,1201_943_010110,765.746408,21.100000,902.772341
1,8,1201_943_100011,765.807460,20.994000,902.808512
1,8,507_71_100011,837.212150,25.162000,1017.821387
1,8,266_943_000111,622.211943,21.805000,758.767156
1,8,1201_810_101010,787.752862,14.229000,903.428818
1,8,1201_943_000100,800.584021,15.302000,936.122626
1,8,1201_943_111100,748.558346,11.711000,886.206501
1,8,397_1069_010111,1110.202948,10.458000,1324.078130
1,8,397_71_000010,1709.856789,12.564000,2049.944124
1,8,397_258_001010,1457.071817,10.619000,1742.706560
1,8,317_166_000110,865.542997,9.039000,1043.681142
1,8,522_943_010011,962.832403,13.796000,1197.473430
1,8,1201_1150_111100,530.442843,7.058000,673.958408
1,8,1201_531_100011,695.802197,8.030000,924.841168
1,9,507_258_000011,831.480939,76.181000,979.261634
1,9,507_258_010011,760.924561,57.555000,901.011871
1,9,397_258_000111,1232.117361,62.085000,1474.395274
1,9,317_377_111100,1007.370841,56.479000,1215.445295
1,9,1201_258_000111,685.992539,42.907000,810.743900
1,9,507_258_100011,761.218438,35.363000,901.137277
1,9,507_166_010011,861.076929,35.146000,992.202089
1,9,507_1069_010011,840.451297,35.488000,990.564421
1,9,681_166_111100,769.081578,32.876000,898.739777
1,9,467_258_010011,565.900022,27.390000,669.994693
1,9,192_258_100011,702.737255,30.724000,846.539706
1,9,317_924_100100,917.610184,34.648000,1101.455994
1,9,1189_258_000111,723.638189,31.456000,878.751309
1,9,681_924_000111,856.260040,28.701000,1010.311683
1,9,507_810_101011,828.662716,25.134000,947.151586
1,9,507_166_100011,861.066165,25.120000,992.154160
1,9,1201_258_100011,685.647147,24.483000,810.539563
1,9,317_166_111100,808.243287,25.297000,946.671187
1,9,681_166_010011,777.940691,25.635000,923.274753
1,9,507_810_100011,864.431901,23.660000,994.389281
1,9,317_943_111100,783.492591,27.152000,948.992506
1,9,1201_1069_000111,763.767524,23.774000,899.606293
1,9,1201_166_000111,784.631667,19.271000,901.375083
1,9,507_1069_101011,796.799358,21.894000,942.134238
1,9,681_924_010011,856.096420,21.745000,1010.310017
1,9,1201_274_000111,866.988571,23.970000,1051.013403
1,9,1201_258_111100,642.011831,16.090000,763.292882
1,9,507_1121_000111,772.466083,18.352000,930.386981
1,9,681_166_100011,778.042855,16.015000,923.345103
1,9,317_943_100100,853.129548,20.403000,1044.712049
1,9,507_166_111100,824.471038,6.263000,944.475125
1,9,507_728_100100,907.895271,13.158000,1090.340981
1,10,507_258_000011,831.480939,76.181000,979.261634
1,10,507_258_010011,760.924561,57.555000,901.011871
1,10,397_258_000111,1232.117361,62.085000,1474.395274
1,10,317_377_111100,1007.370841,56.479000,1215.445295
1,10,1201_258_000111,685.992539,42.907000,810.743900
1,10,507_258_100011,761.218438,35.363000,901.137277
1,10,507_166_010011,861.076929,35.146000,992.202089
1,10,507_1069_010011,840.451297,35.488000,990.564421
1,10,681_166_111100,769.081578,32.876000,898.739777
1,10,467_258_010011,565.900022,27.390000,669.994693
1,10,192_258_100011,702.737255,30.724000,846.539706
1,10,317_924_100100,917.610184,34.648000,1101.455994
1,10,1189_258_000111,723.638189,31.456000,878.751309
1,10,192_377_100011,952.372836,33.986000,1138.909340
1,10,192_742_100011,672.164588,28.871000,818.090868
1,10,681_924_000111,856.260040,28.701000,1010.311683
1,10,507_810_101011,828.662716,25.134000,947.151586
1,10,507_166_100011,861.066165,25.120000,992.154160
1,10,317_308_100100,787.099709,23.621000,966.016999
1,10,681_166_010100,787.237831,17.000000,947.884507
1,10,507_166_111000,861.258640,9.167000,992.097319
1,10,317_258_100011,738.459962,16.758000,904.767192
1,10,317_810_101011,812.923661,8.598000,949.420039
1,10,681_50_111100,1110.726018,15.819000,1331.004255
1,10,467_258_100000,573.760172,5.881000,670.799634
1,10,681_258_000111,680.408517,14.569000,833.237504
1,10,507_258_011000,830.937964,6.317000,978.912149
1,10,600_166_000111,847.581100,9.095000,1013.480420
1,10,887_166_010011,1673.140077,8.361000,2004.951729
1,10,754_258_111100,664.026961,3.103000,800.632801
1,10,39_258_000011,646.141189,9.421000,808.318191
1,10,828_258_000011,624.107898,13.379000,826.317822
1,11,507_258_000011,831.480939,76.181000,979.261634
1,11,507_258_010011,760.924561,57.555000,901.011871
1,11,397_258_000111,1232.117361,62.085000,1474.395274
1,11,317_377_111100,1007.370841,56.479000,1215.445295
1,11,192_258_001101,702.322787,46.127000,846.189862
1,11,507_1069_000111,840.546657,47.892000,990.863254
1,11,1201_258_000111,685.992539,42.907000,810.743900
1,11,1201_258_000011,729.662026,41.697000,858.015803
1,11,1189_377_111100,997.876494,41.886000,1198.096294
1,11,507_258_100011,761.218438,35.363000,901.137277
1,11,507_166_010011,861.076929,35.146000,992.202089
1,11,507_1069_010011,840.451297,35.488000,990.564421
1,11,1201_258_011111,598.350095,30.931000,716.180776
1,11,681_166_111100,769.081578,32.876000,898.739777
1,11,467_258_010011,565.900022,27.390000,669.994693
1,11,192_258_100011,702.737255,30.724000,846.539706
1,11,317_924_100100,917.610184,34.648000,1101.455994
1,11,1189_258_000111,723.638189,31.456000,878.751309
